"proj_week","proj_player","proj_pos","proj_tm","proj_opp","proj_afpa","proj_afpa_rk","proj_ffpts","proj_comp","proj_pass_att","proj_pass_yds","proj_pass_td","proj_int","proj_rush_att","proj_rush_yds","proj_rush_td","proj_rec","proj_rec_yds","proj_rec_td","proj_field","prev_wk_field","prev_wk_opp","prev_wk_g#","prev_wk_fantasy_fantpt","prev_wk_fantasy_ppr","prev_wk_fantasy_dkpt","prev_wk_fantasy_fdpt","def_tot_g","def_tot_pf","def_tot_yds","def_tot_yds_per_play","def_tot_to","def_tot_first_dn","def_penalties_pen","def_tot_sc_per","def_tot_to_per","def_tot_exp","def_third_d_per","def_fourth_d_per","def_red_zone_att","def_red_zone_td","def_red_zone_pct","def_rush_td","def_rush_yds_per_att","def_rush_yds_per_gm","def_rush_exp","def_pass_comp_per","def_pass_yds","def_pass_td","def_pass_td_per","def_pass_int","def_pass_defended","def_pass_int_per","def_pass_yds_per_att","def_pass_ayds_per_att","def_pass_yds_per_catch","def_pass_yds_per_gm","def_pass_qb_rating_allowed","def_pass_sacks","def_pass_net_yds_per_att","def_pass_adj_net_yds_per_att","def_pass_exp","def_adv_dadot","def_adv_air","def_adv_yac","def_adv_bltz","def_adv_bltz_per","def_adv_hrry","def_adv_hrry_per","def_adv_qbkd","def_adv_qbkd_per","def_adv_sk","def_adv_prss","def_adv_prss_per","def_adv_mtkl","def_num_dr","def_plays","def_sc_per","def_to_per","def_avg_drive_plays","def_avg_drive_yds","def_avg_drive_start","def_avg_drive_time","def_avg_drive_pts","pts_vs_g","pts_vs_fantasy_per_game_fdpt","prev_wk_rec_tgt","prev_wk_rec_rec","prev_wk_rec_yds","prev_wk_rec_yds_per_rec","prev_wk_rec_td","prev_wk_rec_ctch_per","prev_wk_rec_yds_per_tgt","ytd_rec_g","ytd_rec_target","ytd_rec_rec","ytd_rec_ctch_per","ytd_rec_yds","ytd_rec_yds_per_rec","ytd_rec_td","ytd_rec_1d","ytd_rec_yds_per_target","ytd_rec_rec_per_gm","ytd_rec_yds_per_gm","ytd_rec_fmb","receiving_twenty_tgt","receiving_twenty_rec","receiving_twenty_yds","receiving_twenty_td","receiving_twenty_per_tgt","receiving_ten_tgt","receiving_ten_rec","receiving_ten_yds","receiving_ten_td","receiving_ten_per_tgt","pts_vs_rec_tgt","pts_vs_rec_rec","pts_vs_rec_yds","pts_vs_rec_td","prev_wk_rush_att","prev_wk_rush_yds","prev_wk_rush_yds_per_att","prev_wk_rush_td","pts_vs_rush_att","pts_vs_rush_yds","pts_vs_rush_td","prev_wk_pass_comp","prev_wk_pass_att","prev_wk_pass_comp_per","prev_wk_pass_yds","prev_wk_pass_td","prev_wk_pass_int","prev_wk_pass_rate","prev_wk_pass_sk","prev_wk_pass_yds.1","prev_wk_pass_yds_per_att","prev_wk_pass_ayds_per_att","ytd_pass_g","ytd_pass_comp_per","ytd_pass_td","ytd_pass_td_per","ytd_pass_int","ytd_pass_int_per","ytd_pass_1d","ytd_pass_yds_per_att","ytd_pass_avg_yds_per_att","ytd_pass_yds_per_completion","ytd_pass_yds_per_gm","ytd_pass_rate","ytd_pass_qbr","ytd_pass_net_yds_per_att","ytd_pass_avg_net_yds_per_att","passing_twenty_comp","passing_twenty_att","passing_twenty_comp_per","passing_twenty_yds","passing_twenty_td","passing_twenty_int","passing_ten_comp","passing_ten_att","passing_ten_comp_per","passing_ten_yds","passing_ten_td","passing_ten_int","pts_vs_passing_cmp","pts_vs_passing_att","pts_vs_passing_yds","pts_vs_passing_td","pts_vs_passing_int","pts_vs_2pp","pts_vs_sk","ytd_rush_g","ytd_rush_att","ytd_rush_yds","ytd_rush_td","ytd_rush_1d","ytd_rush_yds_per_att","ytd_rush_yds_per_gm","ytd_rush_fmb","ytd_rec_tm","ytd_rec_pos","rushing_twenty_att","rushing_twenty_yds","rushing_twenty_td","rushing_twenty_per_rush","rushing_ten_att","rushing_ten_yds","rushing_ten_td","rushing_ten_per_rush","rushing_five_att","rushing_five_yds","rushing_five_td","rushing_five_per_rush","total_touches","high_value_touches","high_value_touches_per","vs_cb_pos","vs_cb_tar ","vs_cb_c ","vs_cb_ypr","vs_cb_fpt","vs_cb_shad","vs_cb_matchup","home_or_away","line","total","favorite","implied_total","def_total_dvoa_rk","def_total_dvoa","def_total_dave_rk","def_total_dave","def_dvoa_rk","def_dvoa","def_dave_rk","def_dave","def_pass_dvoa_rk","def_pass_dvoa","def_rush_dvoa_rk","def_rush_dvoa","def_non_adj_voa","def_non_adj_pass_voa","def_non_adj_rush_voa","def_var_rk","def_var","def_sched_rk","def_sched","def_dline_adjusted_line_yards","def_dline_running_back_yards","def_dline_power_success_rate_rk","def_dline_power_success_rate","def_dline_open_field_yards_rk","def_dline_open_field_yards","def_dline_second_level_yards_rk","def_dline_second_level_yards","def_dline_stuffed_rate_rk","def_dline_stuffed_rate","def_dline_adjusted_sack_rate_rk","def_dline_adjusted_sack_rate","def_dline_sacks","off_total_dvoa_rk","off_total_dvoa","off_total_dave_rk","off_total_dave","off_dvoa_rk","off_dvoa","off_dave_rk","off_dave","off_pass_dvoa_rk","off_pass_dvoa","off_rush_dvoa_rk","off_rush_dvoa","off_non_adj_voa","off_non_adj_pass_voa","off_non_adj_rush_voa","off_var_rk","off_var","off_sched_rk","off_sched","off_oline_adjusted_line_yards","off_oline_running_back_yards","off_oline_power_success_rate_rk","off_oline_power_success_rate","off_oline_open_field_yards_rk","off_oline_open_field_yards","off_oline_second_level_yards_rk","off_oline_second_level_yards","off_oline_stuffed_rate_rk","off_oline_stuffed_rate","off_oline_adjusted_sack_rate_rk","off_oline_adjusted_sack_rate","off_oline_sacks","prev_wk_dvoa_def_total_dvoa_rk","prev_wk_dvoa_def_total_dvoa","prev_wk_dvoa_def_total_dave_rk","prev_wk_dvoa_def_total_dave","prev_wk_dvoa_def_dvoa_rk","prev_wk_dvoa_def_dvoa","prev_wk_dvoa_def_dave_rk","prev_wk_dvoa_def_dave","prev_wk_dvoa_def_pass_dvoa_rk","prev_wk_dvoa_def_pass_dvoa","prev_wk_dvoa_def_rush_dvoa_rk","prev_wk_dvoa_def_rush_dvoa","prev_wk_dvoa_def_non_adj_voa","prev_wk_dvoa_def_non_adj_pass_voa","prev_wk_dvoa_def_non_adj_rush_voa","prev_wk_dvoa_def_var_rk","prev_wk_dvoa_def_var","prev_wk_dvoa_def_sched_rk","prev_wk_dvoa_def_sched","prev_wk_dvoa_def_dline_adjusted_line_yards","prev_wk_dvoa_def_dline_running_back_yards","prev_wk_dvoa_def_dline_power_success_rate_rk","prev_wk_dvoa_def_dline_power_success_rate","prev_wk_dvoa_def_dline_open_field_yards_rk","prev_wk_dvoa_def_dline_open_field_yards","prev_wk_dvoa_def_dline_second_level_yards_rk","prev_wk_dvoa_def_dline_second_level_yards","prev_wk_dvoa_def_dline_stuffed_rate_rk","prev_wk_dvoa_def_dline_stuffed_rate","prev_wk_dvoa_def_dline_adjusted_sack_rate_rk","prev_wk_dvoa_def_dline_adjusted_sack_rate","prev_wk_dvoa_def_dline_sacks"
13,"Jeremy Sprinkle","TE","WAS","PIT",2.2,1,0.2,0,0,0,0,0,0,0,0,0.1,1.1,0,2,NA,NA,NA,NA,NA,NA,NA,11,188,3288,4.9,23,187,72,26,17.3,53.6,37.5,31.3,"27",15,55.6,6,4.4,105.7,5.6,54.5,2125,16,4.4,16,56,4.4,6.6,5.5,12.1,193.2,71.5,41,5.3,4.3,44.89,9.5,1521,881,175,"41.6%",61,"14.5%",43,"11.8%",41,145,"34.4%",66,127,684,26,17.3,5.4,25.8,-27.4,264,1.47,"11","5.7",NA,NA,NA,NA,NA,NA,NA,11,0.18,0.09,50,0.55,6,0,0,3,0.1,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","36","364","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,29.5,2,28,1,-25.8,1,-24.4,1,-26.2,3,-25.1,-30,-34.4,-23.8,28,8.3,30,-7.4,-0.94,4.01,18,68,26,0.93,10,1.16,2,24.7,2,9.3,41,21,-7.1,21,-7,27,-18,28,-16.6,31,-23.4,8,-3.1,-13.1,-17.3,0.5,13,4.5,23,2.5,0.12,4.2,12,72,22,0.56,14,1.23,1,13.3,29,8.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Jerick McKinnon","RB","SFO","BUF",19.3,20,4.6,0,0,0,0,0,3.2,11.1,0.1,1.8,15.5,0.1,1,NA,NA,NA,NA,NA,NA,NA,11,282,4104,5.7,17,256,63,45.5,15.2,-107.89,43.1,62.5,"44",27,61.4,16,4.7,129.6,-31.63,66.8,2678,16,4.2,8,47,2.1,7.4,7.3,11.1,243.5,93.6,30,6.5,6.4,-80.73,7,1629,1213,168,"38.3%",28,"6.4%",31,"8.1%",30,89,"20.3%",87,112,739,45.5,15.2,6.6,36.5,-27.5,293,2.51,"11","22.0",NA,NA,NA,NA,NA,NA,NA,11,3.55,2.45,69.2,17.91,7.3,0.09,9,5.1,2.5,17.9,0,5,5,28,1,10,2,2,12,1,8,"70","52","431","0",NA,NA,NA,NA,"251","1147","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7.27,28.64,0.45,16,3.9,28.6,0,"SFO","RB",17,71,5,36.2,8,22,4,34.8,4,1,3,36.4,10.82,4.28,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9.8,10,10.7,16,1.4,16,-1.8,15,5.2,22,-3.3,2.4,7.2,-3.5,11,3.3,9,3.4,0.25,4.57,8,60,17,0.68,32,1.56,11,19.5,8,7.6,30,14,4.5,14,3.5,19,-1.4,18,-2.9,21,8.2,12,-5.5,-3.5,8.8,-11,22,8.1,16,-0.8,-0.38,4.17,15,68,12,0.78,18,1.16,31,20.9,10,5.8,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Jerry Jeudy","WR","DEN","KAN",22.9,15,9.8,0,0,0,0,0,0,0,0,4.1,62.2,0.3,2,NA,NA,NA,NA,NA,NA,NA,11,238,3968,5.7,17,240,69,36.8,14.9,-60.76,40.8,70.6,"31",23,74.2,10,4.7,128.2,-38.11,63.7,2558,17,4.5,12,38,3.2,7,6.5,11,232.5,86.1,20,6.4,5.9,-33.72,8.4,1392,1425,158,"37.3%",45,"10.6%",39,"10.3%",20,104,"24.5%",88,114,721,36.8,14.9,6.3,34.7,-25.5,294,2.05,"11","26.2",NA,NA,NA,NA,NA,NA,NA,11,7.09,3.36,47.4,53.55,15.9,0.18,29,7.6,3.4,53.5,2,4,0,0,0,10.5,2,0,0,0,10.5,"204","126","1546","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right Corner",10.4,42.3,"10.27","1.32","N","minus",NA,NA,NA,NA,NA,4,25.2,3,25.9,17,3.2,17,3.1,13,2.3,32,4.3,1.6,2,1,12,3.4,22,-2.2,0.38,4.49,30,77,15,0.66,16,1.2,32,11.3,22,5.6,20,30,-24.2,30,-22.1,32,-28.2,32,-26.1,32,-26.8,26,-22.1,-29.4,-27.3,-24.3,25,10.1,13,-1.3,-0.48,4.42,5,77,6,0.94,12,1.24,32,22.9,21,7.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Jesse James","TE","DET","CHI",9.3,27,1.8,0,0,0,0,0,0,0,0,1,8.6,0.1,2,NA,NA,NA,NA,NA,NA,NA,11,250,3794,5.2,11,233,67,38.3,8.6,-39.59,34.8,73.3,"39",19,48.7,7,4.1,121.2,14.46,62,2461,16,4.2,6,48,1.6,6.8,7,11,223.7,89.8,21,6.2,6.3,-55.47,8.5,1546,1186,96,"22.9%",30,"7.2%",28,"7.4%",21,79,"18.9%",71,128,758,38.3,8.6,5.9,29.6,-30,281,1.87,"11","12.8",NA,NA,NA,NA,NA,NA,NA,11,1.45,1,68.8,9.73,9.7,0.09,4,6.7,1,9.7,0,5,3,8,1,9.6,2,1,5,1,8.7,"88","62","635","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",3,44,0,20.5,19,-4.5,18,-3.4,4,-12.6,5,-12.2,8,-3.8,5,-23.8,-6.9,3.2,-19.8,13,3.9,1,7.4,-0.15,4.14,11,64,18,0.69,22,1.23,14,18.6,13,6.4,21,24,-13.5,26,-13.7,20,-2.3,20,-3.4,20,11.1,23,-17,-5.5,8.6,-21.3,17,6.7,7,-2.6,-0.19,4.03,14,69,17,0.67,23,1.08,25,19.1,26,7.7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Jimmy Graham","TE","CHI","DET",7.1,13,5.6,0,0,0,0,0,0,0,0,2.5,27.2,0.3,1,2,"GNB",11,3.2,6.2,6.2,4.7,11,328,4358,6,11,274,73,44,9.5,-149.08,45.3,61.5,"44",29,65.9,17,4.4,133.4,-26.6,65.9,2891,22,5.8,7,38,1.8,7.9,8.3,12.1,262.8,101.7,16,7.3,7.6,-129.56,8.9,1855,1330,88,"21.6%",39,"9.6%",26,"6.8%",16,81,"19.9%",85,116,741,44,9.5,6.4,37.7,-27.1,299,2.66,"11","8.0",4,3,32,10.67,0,75,8,11,5.55,3.45,62.3,30.36,8.8,0.45,25,5.5,3.5,30.4,1,15,9,60,5,25,9,6,20,4,28.1,"58","33","344","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",-3,44,1,23.5,24,-13.5,26,-13.7,30,10.9,29,9.5,28,21.6,23,-2.3,12.5,22.7,-0.2,17,4.6,12,1.3,0.49,4.62,27,74,20,0.76,25,1.29,29,12.3,27,4.7,16,19,-4.5,18,-3.4,28,-18.7,30,-17.7,26,-8.5,31,-26.8,-18.5,-7.4,-28.1,6,3,10,-2.1,-0.21,4.16,25,60,16,0.67,19,1.13,17,17.4,16,6.4,28,5,18.4,6,14.8,18,6.5,19,5.6,18,12.3,24,-1.2,5.5,12.4,-3.8,6,2.7,13,1,0.33,4.65,24,72,25,0.92,14,1.18,24,14.1,11,6.8,24
13,"JK Dobbins","RB","BAL","DAL",20.8,25,12.9,0,0,0,0,0,16.3,66.1,0.5,2.2,17.8,0.1,1,NA,NA,NA,NA,NA,NA,NA,11,359,4202,5.8,10,248,62,46.8,8.1,-116.05,49.7,46.2,"40",27,67.5,15,4.9,156.4,-47.21,63.8,2482,25,7.1,4,28,1.1,7.4,8.3,11.6,225.6,105.1,22,6.7,7.5,-78.53,8.5,1461,1158,104,"26.6%",42,"10.7%",31,"8.8%",22,95,"24.3%",74,124,743,46.8,8.1,6,33.9,-32.4,290,2.69,"11","23.4",NA,NA,NA,NA,NA,NA,NA,10,2.2,1.7,77.3,10.3,6.1,0,3,4.7,1.7,10.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","40","235","0",NA,NA,NA,NA,"298","1438","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7.2,38,0.3,19,5.3,38,0,"BAL","",10,39,3,16.9,4,8,3,11.1,3,7,3,21.4,9.4,2.6,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,-19,28,-19.4,24,8,23,6.8,21,13.4,29,2,6.3,6.5,6.1,9,3.2,24,-2.7,0.65,4.85,12,65,23,0.85,27,1.35,31,11.4,18,5.9,22,8,14.7,9,11.1,24,-6.7,23,-5.9,22,1.5,11,-4.5,-5.4,6.4,-6.2,15,5,8,-2.4,-0.27,4.45,8,73,7,0.89,20,1.12,12,16.8,27,7.8,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Jonathan Taylor","RB","IND","HOU",23.7,30,12.3,0,0,0,0,0,14.3,62,0.4,2.2,19,0.1,2,NA,NA,NA,NA,NA,NA,NA,11,297,4505,6,8,267,47,43.5,7,-150.61,48.3,53.3,"44",27,61.4,15,4.9,154.7,-31.27,67.8,2803,20,5.3,3,35,0.8,7.8,8.5,11.5,254.8,105.4,25,6.9,7.6,-122.57,7.8,1465,1486,149,"35.9%",40,"9.6%",25,"6.6%",25,90,"21.7%",73,115,768,43.5,7,6.7,39.2,-26.9,372,2.52,"11","28.0",NA,NA,NA,NA,NA,NA,NA,10,2.7,2.6,96.3,22.7,8.7,0,10,8.4,2.6,22.7,1,2,1,4,0,4,0,0,0,0,0,"74","52","478","0",NA,NA,NA,NA,"298","1564","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,13.5,51.8,0.4,34,3.8,51.8,1,"IND","RB",28,69,4,49.1,13,23,4,41.9,7,7,3,36.8,16.2,4,0.25,NA,NA,NA,NA,NA,NA,NA,"away",-3,50.5,1,26.75,17,-3.1,19,-3.8,25,8.3,25,7.8,22,15,27,0.4,11.3,18.9,2.4,3,2.2,4,6,0.59,5.23,6,59,32,1.25,28,1.38,21,15.1,9,7.4,25,7,15.6,7,14.3,17,1.1,14,2.8,17,15.4,20,-12.7,4.1,21.7,-13.4,2,1.7,32,4.5,-0.37,3.76,20,63,27,0.4,25,1.08,23,18.7,7,5.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Jonathan Williams","RB","DET","CHI",13.2,5,2.5,0,0,0,0,0,0.4,2,0,1.8,9.9,0.1,2,NA,NA,NA,NA,NA,NA,NA,11,250,3794,5.2,11,233,67,38.3,8.6,-39.59,34.8,73.3,"39",19,48.7,7,4.1,121.2,14.46,62,2461,16,4.2,6,48,1.6,6.8,7,11,223.7,89.8,21,6.2,6.3,-55.47,8.5,1546,1186,96,"22.9%",30,"7.2%",28,"7.4%",21,79,"18.9%",71,128,758,38.3,8.6,5.9,29.6,-30,281,1.87,"11","18.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","47","323","0",NA,NA,NA,NA,"274","1135","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",3,44,0,20.5,19,-4.5,18,-3.4,4,-12.6,5,-12.2,8,-3.8,5,-23.8,-6.9,3.2,-19.8,13,3.9,1,7.4,-0.15,4.14,11,64,18,0.69,22,1.23,14,18.6,13,6.4,21,24,-13.5,26,-13.7,20,-2.3,20,-3.4,20,11.1,23,-17,-5.5,8.6,-21.3,17,6.7,7,-2.6,-0.19,4.03,14,69,17,0.67,23,1.08,25,19.1,26,7.7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Jordan Akins","TE","HOU","IND",4.9,4,6,0,0,0,0,0,0,0,0,3,34,0.2,1,2,"DET",11,0.4,0.4,0.4,0.4,11,253,3430,5.2,17,217,63,34.8,13.9,-34.88,40.9,55.6,"34",23,67.6,12,3.8,101.9,10.27,63,2309,15,4.3,12,54,3.5,7.1,6.4,11.3,209.9,84.3,23,6.3,5.6,-44.9,8.1,1422,1118,75,"19.3%",45,"11.6%",22,"6.4%",23,90,"23.1%",44,115,682,34.8,13.9,5.9,29.8,-25.9,288,1.98,"11","7.0",2,0,0,NA,0,0,0,8,3.5,2.75,78.6,34.38,12.5,0.12,14,9.8,2.8,34.4,0,4,2,24,1,8.3,2,1,5,0,6.9,"78","47","414","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",3,50.5,0,23.75,7,15.6,7,14.3,8,-11.4,7,-9.4,6,-5,9,-19.2,-10.3,-4.5,-17.3,21,6.1,16,0.4,-0.21,3.84,23,71,4,0.38,12,1.17,17,16.9,16,6.2,23,17,-3.1,19,-3.8,11,5.3,10,4,5,34.9,32,-40.2,9,38.3,-35.7,8,3.4,28,3.6,-0.57,3.5,17,65,28,0.4,32,0.84,20,18.4,30,8.3,28,24,-13.5,26,-13.7,30,10.9,29,9.5,28,21.6,23,-2.3,12.5,22.7,-0.2,17,4.6,12,1.3,0.49,4.62,27,74,20,0.76,25,1.29,29,12.3,27,4.7,16
13,"Jordan Howard","RB","PHI","GNB",24.5,31,1,0,0,0,0,0,1.5,6.5,0.1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,11,283,3793,5.7,12,232,60,41.6,10.6,-80.47,39.5,50,"36",24,66.7,11,4.6,114.4,-26.1,66.4,2535,20,5.5,7,43,1.9,7.4,7.6,11.1,230.5,98.4,24,6.5,6.7,-56.48,7.5,1441,1376,100,"24.6%",29,"7.1%",23,"6.3%",24,76,"18.7%",86,113,681,41.6,10.6,6,33.6,-28.8,279,2.35,"11","27.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","68","601","5",NA,NA,NA,NA,"241","1121","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,4,14.9,9,6,4,24.3,9,6,4,52.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",8.5,50,0,20.75,5,18.4,6,14.8,18,6.5,19,5.6,18,12.3,24,-1.2,5.5,12.4,-3.8,6,2.7,13,1,0.33,4.65,24,72,25,0.92,14,1.18,24,14.1,11,6.8,24,27,-18.5,25,-13.3,30,-19.6,27,-15.9,30,-20.2,18,-7.9,-16.6,-16.4,-6.1,21,8,11,-1.8,-0.02,5.03,7,75,1,1.28,4,1.37,16,17.4,32,9.3,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Jordan Reed","TE","SFO","BUF",9.3,28,7,0,0,0,0,0,0,0,0,3.2,36.2,0.3,1,2,"LAR",11,1.8,3.8,3.8,2.8,11,282,4104,5.7,17,256,63,45.5,15.2,-107.89,43.1,62.5,"44",27,61.4,16,4.7,129.6,-31.63,66.8,2678,16,4.2,8,47,2.1,7.4,7.3,11.1,243.5,93.6,30,6.5,6.4,-80.73,7,1629,1213,168,"38.3%",28,"6.4%",31,"8.1%",30,89,"20.3%",87,112,739,45.5,15.2,6.6,36.5,-27.5,293,2.51,"11","12.4",6,2,18,9,0,33.3,3,6,5,3.17,63.3,28,8.8,0.33,11,5.6,3.2,28,0,4,2,22,2,8,2,1,4,1,8,"89","66","709","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9.8,10,10.7,16,1.4,16,-1.8,15,5.2,22,-3.3,2.4,7.2,-3.5,11,3.3,9,3.4,0.25,4.57,8,60,17,0.68,32,1.56,11,19.5,8,7.6,30,14,4.5,14,3.5,19,-1.4,18,-2.9,21,8.2,12,-5.5,-3.5,8.8,-11,22,8.1,16,-0.8,-0.38,4.17,15,68,12,0.78,18,1.16,31,20.9,10,5.8,27,6,17,5,15.6,6,-12.2,4,-13.3,4,-6.7,7,-20.3,-15.5,-9.7,-24.1,20,5.8,26,-4.5,0.23,3.83,25,72,2,0.27,3,0.93,26,12.9,7,7.6,34
